0.3000	99.9500
0.3020	99.9500
0.3040	99.9500
0.3060	99.9500
0.3080	99.9500
0.3100	99.9500
0.3120	99.9500
0.3140	99.9500
0.3160	99.9500
0.3180	99.9500
0.3200	99.9500
0.3220	99.9500
0.3240	99.9500
0.3260	99.9500
0.3280	99.9500
0.3300	99.9500
0.3320	99.9500
0.3340	99.9500
0.3360	99.9500
0.3380	99.9500
0.3400	99.9500
0.3420	99.9500
0.3440	99.9500
0.3460	99.9500
0.3480	99.9500
0.3500	99.9500
0.3520	99.9500
0.3540	99.9500
0.3560	99.9500
0.3580	99.9500
0.3600	99.9500
0.3620	99.9500
0.3640	99.9500
0.3660	99.9500
0.3680	99.9500
0.3700	99.9500
0.3720	99.9500
0.3740	99.9500
0.3760	99.9500
0.3780	99.9500
0.3800	99.9500
0.3820	99.9500
0.3840	99.9500
0.3860	99.9500
0.3880	99.9500
0.3900	99.9500
0.3920	99.9500
0.3940	99.9500
0.3960	99.9500
0.3980	99.9500
0.4000	99.9500
0.4020	99.9500
0.4040	99.9500
0.4060	99.9500
0.4080	99.9500
0.4100	99.9500
0.4120	99.9500
0.4140	99.9500
0.4160	99.9500
0.4180	99.9500
0.4200	99.9500
0.4220	99.9500
0.4240	99.9500
0.4260	99.9500
0.4280	99.9500
0.4300	99.9500
0.4320	99.9500
0.4340	99.9500
0.4360	99.9500
0.4380	99.9500
0.4400	99.9500
0.4420	99.9500
0.4440	99.9500
0.4460	99.9500
0.4480	99.9500
0.4500	99.9500
0.4520	99.9500
0.4540	99.9500
0.4560	99.9500
0.4580	99.9500
0.4600	99.9500
0.4620	99.9500
0.4640	99.9500
0.4660	99.9500
0.4680	99.9500
0.4700	99.9500
0.4720	99.9500
0.4740	99.9500
0.4760	99.9500
0.4780	99.9500
0.4800	99.9500
0.4820	99.9500
0.4840	99.9500
0.4860	99.9500
0.4880	99.9500
0.4900	99.9500
0.4920	99.9500
0.4940	99.9500
0.4960	99.9500
0.4980	99.9500
0.5000	99.9500
0.5020	99.9500
0.5040	99.9500
0.5060	99.9500
0.5080	99.9500
0.5100	99.9500
0.5120	99.9500
0.5140	99.9500
0.5160	99.9500
0.5180	99.9500
0.5200	99.9500
0.5220	99.9500
0.5240	99.9500
0.5260	99.9500
0.5280	99.9500
0.5300	99.9500
0.5320	99.9500
0.5340	99.9500
0.5360	99.9500
0.5380	99.9500
0.5400	99.9500
0.5420	99.9500
0.5440	99.9500
0.5460	99.9500
0.5480	99.9500
0.5500	99.9500
0.5520	99.9500
0.5540	99.9500
0.5560	99.9500
0.5580	99.9500
0.5600	99.9500
0.5620	99.9500
0.5640	99.9500
0.5660	99.9500
0.5680	99.9500
0.5700	99.9500
0.5720	99.9500
0.5740	99.9500
0.5760	99.9500
0.5780	99.9500
0.5800	99.9500
0.5820	99.9500
0.5840	99.9500
0.5860	99.9500
0.5880	99.9500
0.5900	99.9500
0.5920	99.9500
0.5940	99.9500
0.5960	99.9500
0.5980	99.9500
0.6000	99.9500
0.6020	99.9500
0.6040	99.9500
0.6060	99.9500
0.6080	99.9500
0.6100	99.9500
0.6120	99.9500
0.6140	99.9500
0.6160	99.9500
0.6180	99.9500
0.6200	99.9500
0.6220	99.9500
0.6240	99.9500
0.6260	99.9500
0.6280	99.9500
0.6300	99.9500
0.6320	99.9500
0.6340	99.9500
0.6360	99.9500
0.6380	99.9500
0.6400	99.9500
0.6420	99.9500
0.6440	99.9500
0.6460	99.9500
0.6480	99.9500
0.6500	99.9500
0.6520	99.9500
0.6540	99.9500
0.6560	99.9500
0.6580	99.9500
0.6600	99.9500
0.6620	99.9500
0.6640	99.9500
0.6660	99.9500
0.6680	99.9500
0.6700	99.9500
0.6720	99.9500
0.6740	99.9500
0.6760	99.9500
0.6780	99.9500
0.6800	99.9500
0.6820	99.9500
0.6840	99.9500
0.6860	99.9500
0.6880	99.9500
0.6900	99.9500
0.6920	99.9500
0.6940	99.9500
0.6960	99.9500
0.6980	99.9500
0.7000	99.9500
0.7020	99.9500
0.7040	99.9500
0.7060	99.9500
0.7080	99.9500
0.7100	99.9500
0.7120	99.9500
0.7140	99.9500
0.7160	99.9500
0.7180	99.9500
0.7200	99.9500
0.7220	99.9500
0.7240	99.9500
0.7260	99.9500
0.7280	99.9500
0.7300	99.9500
0.7320	99.9500
0.7340	99.9500
0.7360	99.9500
0.7380	99.9500
0.7400	99.9500
0.7420	99.9500
0.7440	99.9500
0.7460	99.9500
0.7480	99.9500
0.7500	99.9500
0.7520	99.9500
0.7540	99.9500
0.7560	99.9500
0.7580	99.9500
0.7600	99.9500
0.7620	99.9500
0.7640	99.9500
0.7660	99.9500
0.7680	99.9500
0.7700	99.9500
0.7720	99.9500
0.7740	99.9500
0.7760	99.9500
0.7780	99.9500
0.7800	99.9500
0.7820	99.9500
0.7840	99.9500
0.7860	99.9500
0.7880	99.9500
0.7900	99.9500
0.7920	99.9500
0.7940	99.9500
0.7960	99.9500
0.7980	99.9500
0.8000	99.9500
0.8200	99.9500
0.8400	99.9500
0.8600	99.9500
0.8800	99.9500
0.9000	99.9500
0.9200	99.9500
0.9400	99.9500
0.9600	99.9500
0.9800	99.9500
1.0000	99.9500
1.0200	99.9500
1.0400	99.9500
1.0600	99.9500
1.0800	99.9500
1.1000	99.9500
1.1200	99.9500
1.1400	99.9500
1.1600	99.9500
1.1800	99.9500
1.2000	99.9500
1.2200	99.9500
1.2400	99.9500
1.2600	99.9500
1.2800	99.9500
1.3000	99.9500
1.3200	99.9500
1.3400	99.9500
1.3600	99.9500
1.3800	99.9500
1.4000	99.9500
1.4200	99.9500
1.4400	99.9500
1.4600	99.9500
1.4800	99.9500
1.5000	99.9500
1.5200	99.9500
1.5400	99.9500
1.5600	99.9500
1.5800	99.9500
1.6000	99.9500
1.6200	99.9500
1.6400	99.9500
1.6600	99.9500
1.6800	99.9500
1.7000	99.9500
1.7200	99.9500
1.7400	99.9500
1.7600	99.9500
1.7800	99.9500
1.8000	99.9500
1.8200	99.9500
1.8400	99.9500
1.8600	99.9500
1.8800	99.9500
1.9000	99.9500
1.9200	99.9500
1.9400	99.9500
1.9600	99.9500
1.9800	99.9500
2.0000	99.9500
2.0200	99.9500
2.0400	99.9500
2.0600	99.9500
2.0800	99.9500
